EPFLADEL1013,17361015
Striatum_Exon_0209,5232604
UTHSC_GutExL_0414,10538306
Striatum_Exon_0209,4522409
HEIONCvsCRetILM6_0911,ILMN_2822523
UTHSC_GutExL_0414,10608344
UTHSC_GutExL_0414,10430035
UTHSC_GutExL_0414,10531655
UTHSC_GutExL_0414,10597624
UTHSC_GutExL_0414,10362134
DOD-BXD-PFC-CD-RNA-Seq-1019,ENSMUSG00000062028
UTHSC_GutExL_0414,10534813
UTHSC_GutGL_0414,10549990
UTHSC_GutGL_0414,10579913
UTK_BXDSpl_VST_0110,ILM4590524
ONCRetILM6_0412,ILMN_2746456
EPFLMouseLiverBothExRMA0413,10538200
UTHSC_GutExL_0414,10402890
CB_M_0305_M,1421509_at_A
UTHSC_GutExL_0414,10572166
UTHSC_BXD_Hip_PostD7CtrlF_1121,TC1100002641.mm.2
Striatum_Exon_0209,5555402
UTHSC_GutExL_0414,10400598
UTHSC_GutExL_0414,10494727
UTHSC_GutExL_0414,10572542
UTHSC_GutGL_0414,10371284
